epoch,ctr1_loss,ctr2_loss,ctr3_loss,dec1_loss,dec2_loss,dec3_loss,enc1_binary_accuracy,enc1_loss,enc2_binary_accuracy,enc2_loss,enc3_binary_accuracy,enc3_loss,loss,val_ctr1_loss,val_ctr2_loss,val_ctr3_loss,val_dec1_loss,val_dec2_loss,val_dec3_loss,val_enc1_binary_accuracy,val_enc1_loss,val_enc2_binary_accuracy,val_enc2_loss,val_enc3_binary_accuracy,val_enc3_loss,val_loss
18,0.2613028287887573,0.2488386332988739,0.0,0.08194037526845932,0.08669060468673706,0.09459053725004196,1.0,0.022941846400499344,0.9975000023841858,0.03747115284204483,0.9925000071525574,0.033240050077438354,0.8670160174369812,0.25708523392677307,0.25078436732292175,0.0,0.06546010822057724,0.07494554668664932,0.07818180322647095,0.7275000214576721,1.1467493772506714,0.7724999785423279,0.8358302116394043,0.8675000071525574,0.4019559919834137,3.1109931468963623
19,0.25953370332717896,0.251770555973053,0.0,0.08369238674640656,0.08789818733930588,0.09325101971626282,0.9975000023841858,0.021848490461707115,0.9975000023841858,0.030189834535121918,0.9975000023841858,0.02597888745367527,0.8541629910469055,0.25555184483528137,0.2506169378757477,0.0,0.06498757749795914,0.07082056254148483,0.07576609402894974,0.800000011920929,0.8929082751274109,0.8399999737739563,0.5564329028129578,0.8774999976158142,0.3603586256504059,2.527442216873169
20,0.25927457213401794,0.25196075439453125,0.0,0.07422662526369095,0.08166589587926865,0.0916287899017334,1.0,0.013510625809431076,1.0,0.01911977306008339,1.0,0.01833699271082878,0.8097240924835205,0.2560935318470001,0.24922172725200653,0.0,0.06205900013446808,0.0693407654762268,0.0763590931892395,0.7425000071525574,1.0819447040557861,0.8299999833106995,0.6353738307952881,0.8974999785423279,0.3565409481525421,2.7869338989257812
21,0.25947579741477966,0.2512182891368866,0.0,0.08079719543457031,0.08376117795705795,0.08887137472629547,1.0,0.01589212752878666,1.0,0.02407587692141533,1.0,0.01773112267255783,0.8218228816986084,0.25518563389778137,0.25158458948135376,0.0,0.061103399842977524,0.06773725152015686,0.07346245646476746,0.75,1.103793740272522,0.8100000023841858,0.8300920128822327,0.9049999713897705,0.3298434913158417,2.9728026390075684
22,0.25827696919441223,0.2521371841430664,0.0,0.07812003791332245,0.08166293054819107,0.08935477584600449,1.0,0.012599518522620201,0.9975000023841858,0.01962408982217312,0.9950000047683716,0.019303688779473305,0.8110790252685547,0.2538604438304901,0.2518123388290405,0.0,0.06104503571987152,0.06702254712581635,0.07290763407945633,0.6474999785423279,1.5354989767074585,0.7325000166893005,1.06834077835083,0.9175000190734863,0.28537678718566895,3.595865249633789
23,0.2578389644622803,0.25210821628570557,0.0,0.07756957411766052,0.08051972091197968,0.08720386773347855,1.0,0.01377376914024353,1.0,0.02087087370455265,1.0,0.014884935691952705,0.8047698140144348,0.2555496394634247,0.24994783103466034,0.0,0.05902138352394104,0.06587661057710648,0.07084505259990692,0.7850000262260437,1.0222574472427368,0.8424999713897705,0.7062463164329529,0.8824999928474426,0.4010429382324219,2.83078670501709
24,0.2590157389640808,0.25210103392601013,0.0,0.07607704401016235,0.08006083220243454,0.08646705001592636,1.0,0.013449775986373425,0.9975000023841858,0.02139831706881523,1.0,0.01736859232187271,0.8059383630752563,0.2556467056274414,0.24893902242183685,0.0,0.06062012165784836,0.06818372011184692,0.0757356584072113,0.7450000047683716,1.2664756774902344,0.8450000286102295,0.6719712018966675,0.9100000262260437,0.3148958683013916,2.962467908859253
25,0.2579382658004761,0.251062273979187,0.0,0.07359786331653595,0.07742414623498917,0.08584365993738174,1.0,0.01088801957666874,0.9975000023841858,0.018329406157135963,1.0,0.012782715260982513,0.7878662347793579,0.2547556161880493,0.24877943098545074,0.0,0.05652449652552605,0.06269171833992004,0.06952252238988876,0.8299999833106995,0.8777582049369812,0.8349999785423279,0.6670315265655518,0.8324999809265137,0.599230945110321,2.8362936973571777
26,0.2567904591560364,0.25104907155036926,0.0,0.07326590269804001,0.07879950851202011,0.08647136390209198,1.0,0.008305984549224377,1.0,0.013316189870238304,1.0,0.0102706803008914,0.7782694101333618,0.2539112865924835,0.24914008378982544,0.0,0.055625513195991516,0.06084352359175682,0.06829939037561417,0.7799999713897705,1.0375841856002808,0.8349999785423279,0.6969698071479797,0.8849999904632568,0.3637903928756714,2.7861647605895996
27,0.2571737766265869,0.24994859099388123,0.0,0.07259863615036011,0.08164338767528534,0.09399768710136414,1.0,0.007936602458357811,1.0,0.010788810439407825,0.9950000047683716,0.013804975897073746,0.7878924012184143,0.25408563017845154,0.24924010038375854,0.0,0.0560624822974205,0.06233610585331917,0.06786524504423141,0.8025000095367432,0.9709805846214294,0.8149999976158142,0.8389607071876526,0.8650000095367432,0.5011757016181946,3.0007071495056152
28,0.2569158375263214,0.2502230703830719,0.0,0.07291006296873093,0.07904458045959473,0.0824073776602745,1.0,0.006232589017599821,1.0,0.008469612337648869,1.0,0.007486557587981224,0.7636898159980774,0.25393348932266235,0.25103676319122314,0.0,0.05381149798631668,0.05787006765604019,0.06508907675743103,0.7574999928474426,1.1547096967697144,0.800000011920929,0.8359435200691223,0.8924999833106995,0.37930312752723694,3.0516977310180664
29,0.25676941871643066,0.25095662474632263,0.0,0.07478313148021698,0.07354183495044708,0.08142707496881485,1.0,0.009465313516557217,1.0,0.014624970965087414,1.0,0.010025693103671074,0.7715939283370972,0.2537873089313507,0.24896681308746338,0.0,0.05440381169319153,0.061094895005226135,0.06572218239307404,0.8424999713897705,0.5659467577934265,0.7774999737739563,0.802482545375824,0.7225000262260437,0.9683743119239807,3.020777940750122
